Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_applauding.jpg; Clapping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_pouring liquid.jpg; Pouring liquid into the computer.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_pouring liquid.jpg; Pouring a glass of orange juice.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_pouring liquid.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_pouring liquid.jpg; Speaking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_pouring liquid.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/071_pouring liquid.jpg; Serving drinks
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/072_pouring liquid.jpg; Cleaning a gun.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/073_pouring liquid.jpg; Pouring beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/074_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/075_pouring liquid.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/076_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/077_pouring liquid.jpg; Playing with a cup.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/078_pouring liquid.jpg; Watering plants
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/079_pouring liquid.jpg; Pouring beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/080_pouring liquid.jpg; Pouring water on himself
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/081_pouring liquid.jpg; Stirring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/082_pouring liquid.jpg; Mixing a liquid
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/083_pouring liquid.jpg; Pouring wine into the pool.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/084_pouring liquid.jpg; Pouring liquid.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/085_pouring liquid.jpg; Pouring orange juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/086_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/087_pouring liquid.jpg; Pouring beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/088_pouring liquid.jpg; Watering plants
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/089_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/090_pouring liquid.jpg; Drinking lemonade
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/091_pouring liquid.jpg; Pouring water into a hole in the ground.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/092_pouring liquid.jpg; Preparing a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/093_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/094_pouring liquid.jpg; Refreshing herself
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/095_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/096_pouring liquid.jpg; Pouring a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/097_pouring liquid.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/098_pouring liquid.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/099_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/100_pouring liquid.jpg; Filling a bubble ball with water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/101_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/102_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/103_pouring liquid.jpg; Picnicking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/104_pouring liquid.jpg; Cutting a watermelon.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/105_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/106_pouring liquid.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/107_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/108_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/109_pouring liquid.jpg; Pouring coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/110_pouring liquid.jpg; Having a tea party
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/111_pouring liquid.jpg; Pouring beer.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/112_pouring liquid.jpg; Pouring milk
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/113_pouring liquid.jpg; Pointing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/114_pouring liquid.jpg; Serving a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/115_pouring liquid.jpg; Drinking tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/116_pouring liquid.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/117_pouring liquid.jpg; Pouring orange juice.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/118_pouring liquid.jpg; Pouring beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/119_pouring liquid.jpg; Pouring milk
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/120_pouring liquid.jpg; Blending
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/121_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/122_pouring liquid.jpg; Stirring a pot
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/123_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/124_pouring liquid.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/125_pouring liquid.jpg; Pouring orange juice.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/126_pouring liquid.jpg; Pouring champagne
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/127_pouring liquid.jpg; Pouring beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/128_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/129_pouring liquid.jpg; Mixing a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/130_pouring liquid.jpg; Pouring water.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/131_pouring liquid.jpg; Pouring coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/132_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/133_pouring liquid.jpg; Catching water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/134_pouring liquid.jpg; Conducting a science experiment.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/135_pouring liquid.jpg; Mixing a cocktail
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/136_pouring liquid.jpg; Pouring wine.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/137_pouring liquid.jpg; Collecting water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/138_pouring liquid.jpg; Washing clothes
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/139_pouring liquid.jpg; Tasting wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/140_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/141_pouring liquid.jpg; Playing with a bucket
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/142_pouring liquid.jpg; Pouring a beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/143_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/144_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/145_pouring liquid.jpg; Pouring beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/146_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/147_pouring liquid.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/148_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/149_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/150_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/151_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/152_pouring liquid.jpg; Blending
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/153_pouring liquid.jpg; Pouring wine.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/154_pouring liquid.jpg; Serving
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/155_pouring liquid.jpg; Pouring wine.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/156_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/157_pouring liquid.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/158_pouring liquid.jpg; Conducting a science experiment.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/159_pouring liquid.jpg; Pouring.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/160_pouring liquid.jpg; Pouring a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/161_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/162_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/163_pouring liquid.jpg; Pouring orange juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/164_pouring liquid.jpg; Pouring wine.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/165_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/166_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/167_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/168_pouring liquid.jpg; Pouring champagne
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/169_pouring liquid.jpg; Pouring liquid.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/170_pouring liquid.jpg; Serving food
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/171_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/172_pouring liquid.jpg; Conducting a scientific experiment.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/173_pouring liquid.jpg; Eating breakfast
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/174_pouring liquid.jpg; Pouring water.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/175_pouring liquid.jpg; Pouring coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/176_pouring liquid.jpg; Collecting water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/177_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/178_pouring liquid.jpg; Pouring a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/179_pouring liquid.jpg; Examining a liquid sample.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/180_pouring liquid.jpg; Pouring a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/181_pouring liquid.jpg; Pouring oil into a bowl.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/182_pouring liquid.jpg; Pouring liquid.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/183_pouring liquid.jpg; Resting
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/184_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/185_pouring liquid.jpg; Pouring wine.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/186_pouring liquid.jpg; Pouring water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/187_pouring liquid.jpg; Pouring tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/188_pouring liquid.jpg; Pouring
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/189_pouring liquid.jpg; Cleaning the floor.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/190_pouring liquid.jpg; Conducting a scientific experiment.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/191_pouring liquid.jpg; Holding a bottle.

Please provide the actual description of the image you would like me to read and I'll be happy to assist you.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/192_pouring liquid.jpg; Pouring a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/193_pouring liquid.jpg; Pouring orange juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/194_pouring liquid.jpg; Pouring wine.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/195_pouring liquid.jpg; Cleaning the wall
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/196_pouring liquid.jpg; Pouring beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/197_pouring liquid.jpg; Pouring wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/198_pouring liquid.jpg; Drinking tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/199_pouring liquid.jpg; Pouring orange juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/200_pouring liquid.jpg; Holding a wine bottle.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/001_pushing a cart.jpg; Riding a toy cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_pushing a cart.jpg; Riding a toy car
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/003_pushing a cart.jpg; Pushing a stroller
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/004_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/005_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/006_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/007_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/008_pushing a cart.jpg; Pushing a cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/009_pushing a cart.jpg; Walking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/010_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/011_pushing a cart.jpg; Walking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/012_pushing a cart.jpg; Waiting
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/013_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/014_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/015_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/016_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/017_pushing a cart.jpg; Pushing a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/018_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/019_pushing a cart.jpg; Carrying a tray of food
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/020_pushing a cart.jpg; Pushing a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/021_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/022_pushing a cart.jpg; Picking up trash
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/023_pushing a cart.jpg; Pulling a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/024_pushing a cart.jpg; Walking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/025_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/026_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/027_pushing a cart.jpg; Riding a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/028_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/029_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/030_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/031_pushing a cart.jpg; Pushing a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/032_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/033_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/034_pushing a cart.jpg; Pushing a wagon
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/035_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/036_pushing a cart.jpg; Presenting
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/037_pushing a cart.jpg; Pushing a cart filled with firewood.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/038_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/039_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/040_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/041_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/042_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/043_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/044_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/045_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/046_pushing a cart.jpg; Walking towards the train with a shopping cart or luggage cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/047_pushing a cart.jpg; Riding a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/048_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/049_pushing a cart.jpg; Pushing a wheelbarrow
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/050_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/051_pushing a cart.jpg; Playing with cats
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/052_pushing a cart.jpg; Walking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/053_pushing a cart.jpg; Pushing a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/054_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/055_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/056_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/057_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/058_pushing a cart.jpg; Delivering a box
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/059_pushing a cart.jpg; Riding a bicycle
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/060_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/061_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/062_pushing a cart.jpg; Walking and playing with a toy car.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/063_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/064_pushing a cart.jpg; Sitting in a wheelchair.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_pushing a cart.jpg; Riding a wagon
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_pushing a cart.jpg; Pushing a wheelbarrow
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_pushing a cart.jpg; Riding a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/071_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/072_pushing a cart.jpg; Pushing a luggage cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/073_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/074_pushing a cart.jpg; Pushing a cart filled with rocks or stones.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/075_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/076_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/077_pushing a cart.jpg; Performing a knife trick
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/078_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/079_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/080_pushing a cart.jpg; Playing with a toy truck.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/081_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/082_pushing a cart.jpg; Pushing a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/083_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/084_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/085_pushing a cart.jpg; Pushing a wheelbarrow
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/086_pushing a cart.jpg; Pushing a wagon
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/087_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/088_pushing a cart.jpg; Pushing a cart filled with coffee beans.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/089_pushing a cart.jpg; Pushing a baby stroller.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/090_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/091_pushing a cart.jpg; Pushing a cart filled with coconuts.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/092_pushing a cart.jpg; Waiting
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/093_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/094_pushing a cart.jpg; Holding a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/095_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/096_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/097_pushing a cart.jpg; Pushing a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/098_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/099_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/100_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/101_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/102_pushing a cart.jpg; Pushing a stroller.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/103_pushing a cart.jpg; Pushing a wheelbarrow
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/104_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/105_pushing a cart.jpg; Dancing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/106_pushing a cart.jpg; Shopping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/107_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/108_pushing a cart.jpg; Pushing a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/109_pushing a cart.jpg; Riding a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/110_pushing a cart.jpg; Being restrained
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/111_pushing a cart.jpg; Pushing a toy wagon
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/112_pushing a cart.jpg; Unloading fruit
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/113_pushing a cart.jpg; Pushing a cart filled with garbage bags.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/114_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/115_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/116_pushing a cart.jpg; Pushing a recycling bin.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/117_pushing a cart.jpg; Riding a shopping cart.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/118_pushing a cart.jpg; Holding a beer.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/119_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/120_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/121_pushing a cart.jpg; Walking with a stroller while carrying a backpack.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/122_pushing a cart.jpg; Relaxing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/123_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/124_pushing a cart.jpg; Riding a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/125_pushing a cart.jpg; Pushing a stroller
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/126_pushing a cart.jpg; Pushing a cart filled with bananas.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/127_pushing a cart.jpg; Pushing a shopping cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/128_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/129_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/130_pushing a cart.jpg; Pushing a cart
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/131_pushing a cart.jpg; Wrapping presents.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/132_pushing a cart.jpg; Pushing a cart filled with coconuts.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/133_pushing a cart.jpg; Pushing a shopping cart
