Image file-/home/jovyan/data/cifar10/0_cat.png;  Answer: Elephant
Image file-/home/jovyan/data/cifar10/4738_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4739_frog.png;  Answer: Bat
Image file-/home/jovyan/data/cifar10/473_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4740_dog.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4741_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4742_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4743_frog.png;  Answer: Paper
Image file-/home/jovyan/data/cifar10/4744_frog.png;  Answer: none
Image file-/home/jovyan/data/cifar10/4745_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4746_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4747_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4748_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4749_bird.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/474_dog.png;  Answer: Penguin
Image file-/home/jovyan/data/cifar10/4750_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4751_frog.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/4752_automobile.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4753_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/4754_cat.png;  Answer:  tank
Image file-/home/jovyan/data/cifar10/4755_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4756_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4757_deer.png;  Answer: Fawn
Image file-/home/jovyan/data/cifar10/4758_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4759_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/475_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4760_cat.png;  Answer: Staircase
Image file-/home/jovyan/data/cifar10/4761_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4762_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4763_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/4764_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4765_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/4766_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4767_frog.png;  Answer: Meat
Image file-/home/jovyan/data/cifar10/4768_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4769_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/476_frog.png;  Answer: monkey
Image file-/home/jovyan/data/cifar10/4770_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4771_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/4772_frog.png;  Answer: deer\s head
Image file-/home/jovyan/data/cifar10/4773_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4774_frog.png;  Answer: :
Image file-/home/jovyan/data/cifar10/4775_bird.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4776_cat.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4777_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4778_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4779_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/477_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4780_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4781_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4782_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/4783_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4784_airplane.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4785_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4786_frog.png;  Answer: Toad
Image file-/home/jovyan/data/cifar10/4787_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4788_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/4789_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/478_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/4790_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4791_truck.png;  Answer: Fire Truck
Image file-/home/jovyan/data/cifar10/4792_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4793_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4794_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4795_dog.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4796_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4797_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4798_deer.png;  Answer: person
Image file-/home/jovyan/data/cifar10/4799_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/479_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/47_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4800_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4801_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/4802_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4803_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4804_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4805_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4806_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4807_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/4808_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4809_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/480_ship.png;  Answer: Bed
Image file-/home/jovyan/data/cifar10/4810_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/4811_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/4812_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/4813_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/4814_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4815_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4816_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4817_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4818_cat.png;  Answer: computer monitor
Image file-/home/jovyan/data/cifar10/4819_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/481_frog.png;  Answer: rabbit
Image file-/home/jovyan/data/cifar10/4820_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4821_deer.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/4822_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4823_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4824_airplane.png;  Answer: none
Image file-/home/jovyan/data/cifar10/4825_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4826_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4827_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4828_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4829_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/482_ship.png;  Answer: ship
Image file-/home/jovyan/data/cifar10/4830_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4831_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/4832_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4833_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/4834_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4835_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4836_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4837_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4838_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4839_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/483_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4840_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4841_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4842_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/4843_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4844_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4845_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4846_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4847_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4848_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4849_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/484_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4850_automobile.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4851_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4852_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4853_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4854_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4855_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4856_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4857_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/4858_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/4859_frog.png;  Answer: Beach balls
Image file-/home/jovyan/data/cifar10/485_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/4860_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4861_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4862_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4863_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4864_cat.png;  Answer: hand 🐒
Image file-/home/jovyan/data/cifar10/4865_ship.png;  Answer: Yacht
Image file-/home/jovyan/data/cifar10/4866_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4867_truck.png;  Answer: Bus
Image file-/home/jovyan/data/cifar10/4868_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/4869_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/486_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/4870_ship.png;  Answer: Sailboat
Image file-/home/jovyan/data/cifar10/4871_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4872_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4873_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/4874_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4875_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4876_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4877_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4878_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4879_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/487_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4880_airplane.png;  Answer: Jet
Image file-/home/jovyan/data/cifar10/4881_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/4882_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/4883_bird.png;  Answer: neck orstick
Image file-/home/jovyan/data/cifar10/4884_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/4885_bird.png;  Answer: toy
Image file-/home/jovyan/data/cifar10/4886_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4887_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4888_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4889_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/488_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4890_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4891_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4892_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4893_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4894_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4895_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4896_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4897_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4898_frog.png;  Answer: toad
Image file-/home/jovyan/data/cifar10/4899_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/489_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/48_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4900_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/4901_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4902_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/4903_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/4904_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4905_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4906_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4907_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/4908_frog.png;  Answer: cat ordog
Image file-/home/jovyan/data/cifar10/4909_airplane.png;  Answer: none
Image file-/home/jovyan/data/cifar10/490_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4910_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4911_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/4912_automobile.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/4913_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4914_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/4915_dog.png;  Answer: Dogs
Image file-/home/jovyan/data/cifar10/4916_frog.png;  Answer: Monkey
Image file-/home/jovyan/data/cifar10/4917_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4918_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4919_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/491_airplane.png;  Answer: Wing orPropeller
Image file-/home/jovyan/data/cifar10/4920_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4921_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4922_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4923_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4924_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4925_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4926_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4927_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/4928_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4929_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/492_ship.png;  Answer: ship
Image file-/home/jovyan/data/cifar10/4930_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4931_truck.png;  Answer: Trailer
Image file-/home/jovyan/data/cifar10/4932_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4933_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4934_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4935_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4936_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4937_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4938_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/4939_airplane.png;  Answer: none
Image file-/home/jovyan/data/cifar10/493_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4940_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4941_frog.png;  Answer: Teeth
Image file-/home/jovyan/data/cifar10/4942_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4943_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4944_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/4945_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4946_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4947_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4948_automobile.png;  Answer: car
Image file-/home/jovyan/data/cifar10/4949_automobile.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/494_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4950_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/4951_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4952_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4953_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4954_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4955_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/4956_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4957_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4958_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4959_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/495_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4960_deer.png;  Answer: Fawn
Image file-/home/jovyan/data/cifar10/4961_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4962_cat.png;  Answer: Bucket
Image file-/home/jovyan/data/cifar10/4963_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4964_dog.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4965_cat.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4966_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4967_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4968_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4969_automobile.png;  Answer: car
Image file-/home/jovyan/data/cifar10/496_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4970_bird.png;  Answer: Mouse
Image file-/home/jovyan/data/cifar10/4971_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4972_ship.png;  Answer: Raft
Image file-/home/jovyan/data/cifar10/4973_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4974_horse.png;  Answer: Horses
Image file-/home/jovyan/data/cifar10/4975_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/4976_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4977_truck.png;  Answer: Locomotive
Image file-/home/jovyan/data/cifar10/4978_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4979_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/497_bird.png;  Answer: Giraffe
Image file-/home/jovyan/data/cifar10/4980_automobile.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/4981_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4982_cat.png;  Answer: Paw
Image file-/home/jovyan/data/cifar10/4983_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/4984_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4985_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/4986_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/4987_cat.png;  Answer: Bottle
Image file-/home/jovyan/data/cifar10/4988_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4989_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/498_bird.png;  Answer: Crane
Image file-/home/jovyan/data/cifar10/4990_horse.png;  Answer: Cow
Image file-/home/jovyan/data/cifar10/4991_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/4992_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/4993_horse.png;  Answer: man
Image file-/home/jovyan/data/cifar10/4994_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/4995_bird.png;  Answer: Chicken
Image file-/home/jovyan/data/cifar10/4996_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4997_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/4998_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/4999_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/499_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/49_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/4_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5000_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5001_frog.png;  Answer: dead rabbit
Image file-/home/jovyan/data/cifar10/5002_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5003_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5004_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5005_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5006_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5007_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5008_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/5009_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/500_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5010_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5011_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5012_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5013_airplane.png;  Answer: Rocket
Image file-/home/jovyan/data/cifar10/5014_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5015_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/5016_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/5017_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5018_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5019_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/501_frog.png;  Answer: rock
Image file-/home/jovyan/data/cifar10/5020_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/5021_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/5022_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5023_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5024_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5025_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5026_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5027_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5028_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5029_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/502_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5030_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5031_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5032_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/5033_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/5034_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5035_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5036_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5037_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5038_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/5039_frog.png;  Answer: none
Image file-/home/jovyan/data/cifar10/503_deer.png;  Answer: Fawn
Image file-/home/jovyan/data/cifar10/5040_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5041_truck.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/5042_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/5043_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5044_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5045_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5046_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5047_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5048_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5049_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/504_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5050_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5051_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5052_frog.png;  Answer: Lizard
Image file-/home/jovyan/data/cifar10/5053_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5054_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5055_airplane.png;  Answer: jet fighter
Image file-/home/jovyan/data/cifar10/5056_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5057_bird.png;  Answer: Ostrich
Image file-/home/jovyan/data/cifar10/5058_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5059_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/505_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5060_frog.png;  Answer: :
Image file-/home/jovyan/data/cifar10/5061_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5062_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5063_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5064_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5065_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5066_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/5067_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/5068_deer.png;  Answer: Fork
Image file-/home/jovyan/data/cifar10/5069_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/506_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5070_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5071_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/5072_frog.png;  Answer: Mouse
Image file-/home/jovyan/data/cifar10/5073_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5074_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/5075_frog.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5076_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/5077_airplane.png;  Answer: jet
Image file-/home/jovyan/data/cifar10/5078_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/5079_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/507_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5080_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/5081_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/5082_frog.png;  Answer: groundhog
Image file-/home/jovyan/data/cifar10/5083_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/5084_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/5085_bird.png;  Answer: Bird
